Propellant 
+657         100.00 g   # NITROUS OXIDE                 
+1029     1 g   # EICOSANE (PARAFFIN)           

FR
+chamber_pressure     50.00-750 psi
+exit_pressure .001 psi

Stepping value 1:  NITROUS OXIDE                 
Stepping value 2: Chamber Pressure
Calculation case: Shifting equilibrium
Data column 1: Chamber Pressure
Data column 2: Chamber Temperature
Data column 3: Chamber M (g/mol)
Data column 4: Chamber Gamma
Data column 5: Exit C*
Data column 6: Exit Isp

Results: Shifting equilibrium
  Stepvalue 1  Stepvalue 2     Data  1     Data  2     Data  3     Data  4     Data  5     Data  6
        21.40         0.00       3.402    2799.844      28.598     1.15621  1408.00716   280.10298
        21.50         0.00       3.402    2797.718      28.605     1.15648  1407.16078   279.82584
        21.60         0.00       3.402    2795.600      28.611     1.15676  1406.31843   279.55079
        21.70         0.00       3.402    2793.488      28.618     1.15703  1405.47977   279.27781
        21.80         0.00       3.402    2791.383      28.624     1.15730  1404.64488   279.00688
        21.90         0.00       3.402    2789.285      28.630     1.15757  1403.81400   278.73796
        22.00         0.00       3.402    2787.193      28.637     1.15784  1402.98648   278.47104
        22.10         0.00       3.402    2785.108      28.643     1.15812  1402.16309   278.20610
        22.20         0.00       3.402    2783.030      28.649     1.15839  1401.34298   277.94310
        22.30         0.00       3.402    2780.959      28.655     1.15866  1400.52659   277.68204
        22.40         0.00       3.402    2778.894      28.661     1.15893  1399.71421   277.42289
        22.50         0.00       3.402    2776.835      28.667     1.15921  1398.90524   277.16563
        22.60         0.00       3.402    2774.784      28.673     1.15948  1398.10043   276.91024
        22.70         0.00       3.402    2772.739      28.678     1.15975  1397.29833   276.65670
        22.80         0.00       3.402    2770.701      28.684     1.16003  1396.50058   276.40499
        22.90         0.00       3.402    2768.669      28.689     1.16030  1395.70621   276.15507
        23.00         0.00       3.402    2766.644      28.695     1.16057  1394.91552   275.90695
        23.10         0.00       3.402    2764.626      28.700     1.16084  1394.12782   275.66061
        23.20         0.00       3.402    2762.614      28.706     1.16112  1393.34417   275.41600
        23.30         0.00       3.402    2760.609      28.711     1.16139  1392.56427   275.17314
        23.40         0.00       3.402    2758.610      28.716     1.16166  1391.78713   274.93199
        23.50         0.00       3.402    2756.618      28.722     1.16193  1391.01377   274.69253
        23.60         0.00       3.402    2754.632      28.727     1.16221  1390.24353   274.45475
        23.70         0.00       3.402    2752.653      28.732     1.16248  1389.47703   274.21863
        23.80         0.00       3.402    2750.681      28.737     1.16275  1388.71397   273.98415
        23.90         0.00       3.402    2748.715      28.742     1.16302  1387.95401   273.75131
        24.00         0.00       3.402    2746.756      28.747     1.16329  1387.19753   273.52006
        24.10         0.00       3.402    2744.803      28.752     1.16356  1386.44474   273.29041
        24.20         0.00       3.402    2742.856      28.756     1.16384  1385.69521   273.06233
        24.30         0.00       3.402    2740.916      28.761     1.16411  1384.94898   272.83582
        24.40         0.00       3.402    2738.983      28.766     1.16438  1384.20533   272.61085
        24.50         0.00       3.402    2737.056      28.770     1.16465  1383.46578   272.38740
        24.60         0.00       3.402    2735.135      28.775     1.16492  1382.72941   272.16547
        24.70         0.00       3.402    2733.221      28.779     1.16519  1381.99574   271.94503
        24.80         0.00       3.402    2731.313      28.784     1.16546  1381.26590   271.72608
        24.90         0.00       3.402    2729.412      28.788     1.16573  1380.53820   271.50858
        25.00         0.00       3.402    2727.517      28.793     1.16600  1379.81512   271.29254
        25.10         0.00       3.402    2725.628      28.797     1.16627  1379.09392   271.07794
        25.20         0.00       3.402    2723.745      28.801     1.16654  1378.37712   270.86477
        25.30         0.00       3.402    2721.869      28.806     1.16680  1377.66215   270.65299
        25.40         0.00       3.402    2720.000      28.810     1.16707  1376.95111   270.44262
        25.50         0.00       3.402    2718.136      28.814     1.16734  1376.24296   270.23362
        25.60         0.00       3.402    2716.279      28.818     1.16761  1375.53833   270.02600
        25.70         0.00       3.402    2714.428      28.822     1.16787  1374.83601   269.81973
        25.80         0.00       3.402    2712.584      28.826     1.16814  1374.13758   269.61479
        25.90         0.00       3.402    2710.745      28.830     1.16841  1373.44127   269.41118
        26.00         0.00       3.402    2708.913      28.834     1.16867  1372.74882   269.20890
        26.10         0.00       3.402    2707.088      28.838     1.16894  1372.05872   269.00791
        26.20         0.00       3.402    2705.268      28.842     1.16920  1371.37199   268.80820
        26.30         0.00       3.402    2703.454      28.845     1.16947  1370.68822   268.60978
        26.40         0.00       3.402    2701.647      28.849     1.16973  1370.00780   268.41262
        26.50         0.00       3.402    2699.845      28.853     1.17000  1369.32922   268.21671
        26.60         0.00       3.402    2698.050      28.856     1.17026  1368.65494   268.02204
        26.70         0.00       3.402    2696.261      28.860     1.17052  1367.98246   267.82861
        26.80         0.00       3.402    2694.479      28.864     1.17079  1367.31379   267.63639
        26.90         0.00       3.402    2692.702      28.867     1.17105  1366.64748   267.44537
        27.00         0.00       3.402    2690.931      28.871     1.17131  1365.98358   267.25555
        27.10         0.00       3.402    2689.166      28.874     1.17157  1365.32381   267.06691
        27.20         0.00       3.402    2687.408      28.877     1.17183  1364.66630   266.87945
        27.30         0.00       3.402    2685.655      28.881     1.17209  1364.01099   266.69314
        27.40         0.00       3.402    2683.908      28.884     1.17235  1363.35882   266.50799
        27.50         0.00       3.402    2682.168      28.888     1.17261  1362.70978   266.32397
        27.60         0.00       3.402    2680.433      28.891     1.17287  1362.06349   266.14108
        27.70         0.00       3.402    2678.704      28.894     1.17313  1361.41947   265.95931
        27.80         0.00       3.402    2676.981      28.897     1.17339  1360.77936   265.77865
        27.90         0.00       3.402    2675.265      28.900     1.17365  1360.14102   265.59909
        28.00         0.00       3.402    2673.554      28.904     1.17390  1359.50568   265.42062
        28.10         0.00       3.402    2671.848      28.907     1.17416  1358.87268   265.24321
        28.20         0.00       3.402    2670.149      28.910     1.17442  1358.24352   265.06689
        28.30         0.00       3.402    2668.456      28.913     1.17467  1357.61612   264.89162
        28.40         0.00       3.402    2666.768      28.916     1.17493  1356.99106   264.71740
        28.50         0.00       3.402    2665.086      28.919     1.17518  1356.36940   264.54422
        28.60         0.00       3.402    2663.410      28.922     1.17543  1355.75066   264.37207
        28.70         0.00       3.402    2661.740      28.925     1.17569  1355.13366   264.20093
        28.80         0.00       3.402    2660.076      28.928     1.17594  1354.52019   264.03081
        28.90         0.00       3.402    2658.417      28.930     1.17619  1353.90865   263.86170
        29.00         0.00       3.402    2656.764      28.933     1.17644  1353.29961   263.69358
        29.10         0.00       3.402    2655.117      28.936     1.17669  1352.69360   263.52645
        29.20         0.00       3.402    2653.475      28.939     1.17694  1352.09073   263.36028
        29.30         0.00       3.402    2651.839      28.942     1.17719  1351.48971   263.19509
        29.40         0.00       3.402    2650.209      28.944     1.17744  1350.89109   263.03086
        29.50         0.00       3.402    2648.584      28.947     1.17769  1350.29516   262.86758
        29.60         0.00       3.402    2646.965      28.950     1.17794  1349.70131   262.70524
        29.70         0.00       3.402    2645.352      28.952     1.17818  1349.11074   262.54384
        29.80         0.00       3.402    2643.744      28.955     1.17843  1348.52301   262.38337
        29.90         0.00       3.402    2642.141      28.957     1.17868  1347.93665   262.22380
         0.10         0.00       6.805     754.547      24.577     1.12320   797.84590   179.81207
         0.20         0.00       6.805     832.120      23.083     1.12748   863.42066   198.51920
         0.30         0.00       6.805     890.302      21.875     1.13120   916.34053   212.08508
         0.40         0.00       6.805     937.105      20.945     1.13369   960.07140   222.39509
         0.50         0.00       6.805     976.335      20.234     1.13596   996.48562   230.65338
         0.60         0.00       6.805    1010.373      19.686     1.13889  1027.03262   237.55854
         0.70         0.00       6.805    1040.947      19.258     1.14288  1052.97215   243.47660
         0.80         0.00       6.805    1069.385      18.920     1.14804  1075.36111   248.62920
         0.90         0.00       6.805    1096.755      18.652     1.15444  1095.04636   253.16817
         1.00         0.00       6.805    1123.973      18.439     1.16221  1112.68128   257.20505
         1.10         0.00       6.805    1151.881      18.273     1.17150  1128.77646   260.82536
         1.20         0.00       6.805    1181.287      18.149     1.18248  1143.73025   264.09666
         1.30         0.00       6.805    1212.961      18.063     1.19518  1157.86834   267.07342
         1.40         0.00       6.805    1247.556      18.012     1.20929  1171.46941   269.80027
         1.50         0.00       6.805    1285.446      17.996     1.22399  1184.78464   272.31388
         1.60         0.00       6.805    1326.561      18.009     1.23802  1198.04165   274.64422
         1.70         0.00       6.805    1370.333      18.048     1.25017  1211.42537   276.81541
         1.80         0.00       6.805    1415.861      18.105     1.25980  1225.03369   278.84661
         1.90         0.00       6.805    1462.188      18.175     1.26696  1238.84862   280.75294
         2.00         0.00       6.805    1508.504      18.252     1.27207  1252.75175   282.54660
         2.10         0.00       6.805    1554.222      18.333     1.27563  1266.57608   284.23760
         2.20         0.00       6.805    1598.957      18.415     1.27806  1280.15767   285.83448
         2.30         0.00       6.805    1642.477      18.496     1.27966  1293.37616   287.34465
         2.40         0.00       6.805    1684.651      18.575     1.28062  1306.15199   288.77467
         2.50         0.00       6.805    1725.419      18.652     1.28109  1318.44267   290.13043
         2.60         0.00       6.805    1764.760      18.727     1.28114  1330.23347   291.41726
         2.70         0.00       6.805    1802.679      18.799     1.28086  1341.52196   292.63996
         2.80         0.00       6.805    1839.201      18.869     1.28028  1352.32868   293.80295
         2.90         0.00       6.805    1874.360      18.936     1.27945  1362.67093   294.91024
         3.00         0.00       6.805    1908.195      19.000     1.27840  1372.56913   295.96554
         3.10         0.00       6.805    1950.555      19.060     1.30182  1380.37656   296.98169
